day,country_code,request_types,requests
2023-04-06,US,Refresh,59493002.0
2023-04-06,US,auth,32544778.369920004
2023-04-07,US,New Envelope,31267105.0
2023-04-07,US,RTIS,75553257.0
2023-04-07,US,Refresh,60964040.0
2023-04-07,US,auth,32713881.49856
2023-04-08,US,New Envelope,32184855.0
2023-04-08,US,RTIS,69104934.0
2023-04-08,US,Refresh,60805031.0
2023-04-08,US,auth,33227473.679039989
2023-04-09,US,New Envelope,32606460.0
2023-04-09,US,RTIS,67004489.0
2023-04-09,US,Refresh,63597261.0
2023-04-09,US,auth,34146311.381519988
2023-04-10,US,New Envelope,32027752.0
2023-04-10,US,RTIS,77859994.0
2023-04-10,US,Refresh,62081244.0
2023-04-10,US,auth,33452197.701440006
2023-04-11,US,New Envelope,31651127.0
2023-04-11,US,RTIS,77755912.0
2023-04-11,US,Refresh,60456942.0
2023-04-11,US,auth,32813684.805760015
2023-04-12,US,New Envelope,30579158.0
2023-04-12,US,RTIS,76438838.0
2023-04-12,US,Refresh,57190308.0
2023-04-12,US,auth,31331862.469120029
2023-04-13,US,New Envelope,29803477.0
2023-04-13,US,RTIS,75801512.0
2023-04-13,US,Refresh,56939533.0
2023-04-13,US,auth,30831741.698960014
2023-04-14,US,New Envelope,30838557.0
2023-04-14,US,RTIS,72148711.0
2023-04-14,US,Refresh,59806175.0
2023-04-14,US,auth,32107058.309280019
2023-04-15,US,New Envelope,29208065.0
2023-04-15,US,RTIS,64906920.0
2023-04-15,US,Refresh,60919307.0
2023-04-15,US,auth,31439209.47904
2023-04-16,US,New Envelope,30627923.0
2023-04-16,US,RTIS,70954679.0
2023-04-16,US,Refresh,67035409.0
2023-04-16,US,auth,33727353.74464003
2023-04-17,US,New Envelope,31271674.0
2023-04-17,US,RTIS,82026467.0
2023-04-17,US,Refresh,62108844.0
2023-04-17,US,auth,32917613.355920009
2023-04-18,US,New Envelope,32145910.0
2023-04-18,US,RTIS,80284342.0
2023-04-18,US,Refresh,63052946.0
2023-04-18,US,auth,33633063.951680034
2023-04-19,US,New Envelope,30188877.0
2023-04-19,US,RTIS,78923508.0
2023-04-19,US,Refresh,60639121.0
2023-04-19,US,auth,31944199.974240005
2023-04-20,US,New Envelope,30528797.0
2023-04-20,US,RTIS,76662816.0
2023-04-20,US,Refresh,59106799.0
2023-04-20,US,auth,31767241.442800026
2023-04-21,US,New Envelope,30920168.0
2023-04-21,US,RTIS,74400844.0
2023-04-21,US,Refresh,59325144.0
2023-04-21,US,auth,32037179.179119989
2023-04-22,US,New Envelope,29309295.0
2023-04-22,US,RTIS,68346442.0
2023-04-22,US,Refresh,60844051.0
2023-04-22,US,auth,31478682.5808
2023-04-23,US,New Envelope,30355727.0
2023-04-23,US,RTIS,72257064.0
2023-04-23,US,Refresh,66740291.0
2023-04-23,US,auth,33500073.231039997
2023-04-24,US,New Envelope,32887524.0
2023-04-24,US,RTIS,84922286.0
2023-04-24,US,Refresh,63135937.0
2023-04-24,US,auth,34081354.446
2023-04-25,US,New Envelope,32129306.0
2023-04-25,US,RTIS,81239706.0
2023-04-25,US,Refresh,62062844.0
2023-04-25,US,auth,33429292.682560004
2023-04-26,US,New Envelope,30547058.0
2023-04-26,US,RTIS,77718823.0
2023-04-26,US,Refresh,59452862.0
2023-04-26,US,auth,31886241.11727998
2023-04-27,US,New Envelope,31213651.0
2023-04-27,US,RTIS,76292030.0
2023-04-27,US,Refresh,58821502.0
2023-04-27,US,auth,32158377.80024
2023-04-28,US,New Envelope,31757447.0
2023-04-28,US,RTIS,74526300.0
2023-04-28,US,Refresh,59940645.0
2023-04-28,US,auth,32729428.51096005
2023-04-29,US,New Envelope,31195369.0
2023-04-29,US,RTIS,69101673.0
2023-04-29,US,Refresh,61913356.0
2023-04-29,US,auth,32877955.805839993
2023-04-30,US,New Envelope,32735965.0
2023-04-30,US,RTIS,73938378.0
2023-04-30,US,Refresh,66195010.0
2023-04-30,US,auth,34797172.954880007
2023-05-01,US,New Envelope,33277768.0
2023-05-01,US,RTIS,82967404.0
2023-05-01,US,Refresh,64708255.0
2023-05-01,US,auth,34752762.804799974
2023-05-02,US,New Envelope,32502665.0
2023-05-02,US,RTIS,82547962.0
2023-05-02,US,Refresh,62488138.0
2023-05-02,US,auth,33782205.438640006
2023-05-03,US,New Envelope,32909229.0
2023-05-03,US,RTIS,81476013.0
2023-05-03,US,Refresh,60370149.0
2023-05-03,US,auth,33508898.805840012
2023-05-04,US,New Envelope,32119780.0
2023-05-04,US,RTIS,79607850.0
2023-05-04,US,Refresh,64136800.0
2023-05-04,US,auth,33965452.700480007
2023-05-05,US,New Envelope,33022691.0
2023-05-05,US,RTIS,75987918.0
2023-05-05,US,Refresh,60868772.0
2023-05-05,US,auth,33690078.442720011
2023-05-06,US,New Envelope,31626490.0
2023-05-06,US,RTIS,66104970.0
2023-05-06,US,Refresh,64383282.0
2023-05-06,US,auth,33731429.96192
2023-05-07,US,New Envelope,33451264.0
2023-05-07,US,RTIS,70100824.0
2023-05-07,US,Refresh,68398785.0
2023-05-07,US,auth,35747948.198960029
2023-05-08,US,New Envelope,34838230.0
2023-05-08,US,RTIS,82204554.0
2023-05-08,US,Refresh,66668109.0
2023-05-08,US,auth,36125608.127119996
2023-05-09,US,New Envelope,32098768.0
2023-05-09,US,RTIS,81635254.0
2023-05-09,US,Refresh,64911851.0
2023-05-09,US,auth,34129731.361999996
2023-05-10,US,New Envelope,33333068.0
2023-05-10,US,RTIS,83184382.0
2023-05-10,US,Refresh,63021173.0
2023-05-10,US,auth,34388422.319440007
2023-05-11,US,New Envelope,33272737.0
2023-05-11,US,RTIS,80147783.0
2023-05-11,US,Refresh,62520156.0
2023-05-11,US,auth,34237878.654560007
2023-05-12,US,New Envelope,31284294.0
2023-05-12,US,RTIS,77031402.0
2023-05-12,US,Refresh,62425951.0
2023-05-12,US,auth,33065507.183039997
2023-05-13,US,New Envelope,31207574.0
2023-05-13,US,RTIS,68448650.0
2023-05-13,US,Refresh,63935406.0
2023-05-13,US,auth,33382710.302800003
2023-05-14,US,New Envelope,31812426.0
2023-05-14,US,RTIS,66068276.0
2023-05-14,US,Refresh,66006457.0
2023-05-14,US,auth,34234005.718080014
2023-05-15,US,New Envelope,32922164.0
2023-05-15,US,RTIS,79375319.0
2023-05-15,US,Refresh,65357932.0
2023-05-15,US,auth,34712439.80464
2023-05-16,US,New Envelope,33062335.0
2023-05-16,US,RTIS,80267817.0
2023-05-16,US,Refresh,62387987.0
2023-05-16,US,auth,34075298.345600009
2023-05-17,US,New Envelope,31999352.0
2023-05-17,US,RTIS,78722359.0
2023-05-17,US,Refresh,63720178.0
2023-05-17,US,auth,33789650.299360044
2023-05-18,US,New Envelope,31652631.0
2023-05-18,US,RTIS,76937506.0
2023-05-18,US,Refresh,63432970.0
2023-05-18,US,auth,33525360.263520006
2023-05-19,US,New Envelope,33788309.0
2023-05-19,US,RTIS,74936286.0
2023-05-19,US,Refresh,60344594.0
2023-05-19,US,auth,34001385.612160005
2023-05-20,US,New Envelope,30764790.0
2023-05-20,US,RTIS,66915470.0
2023-05-20,US,Refresh,64326469.0
2023-05-20,US,auth,33220794.115679983
2023-05-21,US,New Envelope,32696158.0
2023-05-21,US,RTIS,68213822.0
2023-05-21,US,Refresh,65802190.0
2023-05-21,US,auth,34689566.343679994
2023-05-22,US,New Envelope,32941901.0
2023-05-22,US,RTIS,81850522.0
2023-05-22,US,Refresh,64646006.0
2023-05-22,US,auth,34551824.475520007
2023-05-23,US,New Envelope,32984381.0
2023-05-23,US,RTIS,79813155.0
2023-05-23,US,Refresh,62661922.0
2023-05-23,US,auth,34095369.333999977
2023-05-24,US,New Envelope,30651206.0
2023-05-24,US,RTIS,79068854.0
2023-05-24,US,Refresh,62071263.0
2023-05-24,US,auth,32619631.616560034
2023-05-25,US,New Envelope,32660474.0
2023-05-25,US,RTIS,76966166.0
2023-05-25,US,Refresh,64706483.0
2023-05-25,US,auth,34407443.66608002
2023-05-26,US,New Envelope,29783502.0
2023-05-26,US,RTIS,71695342.0
2023-05-26,US,Refresh,61006965.0
2023-05-26,US,auth,31861353.524400007
2023-05-27,US,New Envelope,31857049.0
2023-05-27,US,RTIS,63950233.0
2023-05-27,US,Refresh,61454092.0
2023-05-27,US,auth,33156132.702559989
2023-05-28,US,New Envelope,30491663.0
2023-05-28,US,RTIS,66439088.0
2023-05-28,US,Refresh,65011221.0
2023-05-28,US,auth,33232945.702480037
2023-05-29,US,New Envelope,32858530.0
2023-05-29,US,RTIS,69983176.0
2023-05-29,US,Refresh,69927471.0
2023-05-29,US,auth,35769844.290560007
2023-05-30,US,New Envelope,32566380.0
2023-05-30,US,RTIS,79524788.0
2023-05-30,US,Refresh,64384780.0
2023-05-30,US,auth,34271090.9724
2023-05-31,US,New Envelope,33513151.0
2023-05-31,US,RTIS,80616249.0
2023-05-31,US,Refresh,62840936.0
2023-05-31,US,auth,34444843.56152001
2023-06-01,US,New Envelope,31760568.0
2023-06-01,US,RTIS,77776423.0
2023-06-01,US,Refresh,65186197.0
2023-06-01,US,auth,34005985.52544
2023-06-02,US,New Envelope,33601875.0
2023-06-02,US,RTIS,74988865.0
2023-06-02,US,Refresh,62307797.0
2023-06-02,US,auth,34366928.841360025
2023-06-03,US,New Envelope,34510690.0
2023-06-03,US,RTIS,66803877.0
2023-06-03,US,Refresh,65168005.0
2023-06-03,US,auth,35569969.49168
2023-06-04,US,New Envelope,33174118.0
2023-06-04,US,RTIS,69647904.0
2023-06-04,US,Refresh,69089609.0
2023-06-04,US,auth,35750973.594800025
2023-06-05,US,New Envelope,36043647.0
2023-06-05,US,RTIS,80240779.0
2023-06-05,US,Refresh,64914365.0
2023-06-05,US,auth,36396945.985439956
2023-06-06,US,New Envelope,32593073.0
2023-06-06,US,RTIS,79491614.0
2023-06-06,US,Refresh,68055790.0
2023-06-06,US,auth,35169437.427040011
2023-06-07,US,New Envelope,35348680.0
2023-06-07,US,RTIS,79759373.0
2023-06-07,US,Refresh,70059727.0
2023-06-07,US,auth,37233282.967999995
2023-06-08,US,New Envelope,32534226.0
2023-06-08,US,RTIS,79388270.0
2023-06-08,US,Refresh,67725326.0
2023-06-08,US,auth,35061027.72912
2023-06-09,US,New Envelope,34918140.0
2023-06-09,US,RTIS,75685225.0
2023-06-09,US,Refresh,66487975.0
2023-06-09,US,auth,36126636.432000026
2023-06-10,US,New Envelope,32207027.0
2023-06-10,US,RTIS,66376061.0
2023-06-10,US,Refresh,68104701.0
2023-06-10,US,auth,34956035.32648
2023-06-11,US,New Envelope,34494550.0
2023-06-11,US,RTIS,70765739.0
2023-06-11,US,Refresh,73328490.0
2023-06-11,US,auth,37529688.20672
2023-06-12,US,New Envelope,36238289.0
2023-06-12,US,RTIS,80650918.0
2023-06-12,US,Refresh,72618321.0
2023-06-12,US,auth,38358862.830400005
2023-06-13,US,New Envelope,34214864.0
2023-06-13,US,RTIS,80986899.0
2023-06-13,US,Refresh,67841646.0
2023-06-13,US,auth,36048668.11672
2023-06-14,US,New Envelope,34405677.0
2023-06-14,US,RTIS,76966716.0
2023-06-14,US,Refresh,68950976.0
2023-06-14,US,auth,36426968.44344002
2023-06-15,US,New Envelope,33700103.0
2023-06-15,US,RTIS,74479487.0
2023-06-15,US,Refresh,69275158.0
2023-06-15,US,auth,36104659.544080064
2023-06-16,US,New Envelope,34475094.0
2023-06-16,US,RTIS,71725970.0
2023-06-16,US,Refresh,65294975.0
2023-06-16,US,auth,35587143.004800014
2023-06-17,US,New Envelope,31848275.0
2023-06-17,US,RTIS,64187653.0
2023-06-17,US,Refresh,67367695.0
2023-06-17,US,auth,34573789.899760008
2023-06-18,US,New Envelope,32906347.0
2023-06-18,US,RTIS,65511974.0
2023-06-18,US,Refresh,68936422.0
2023-06-18,US,auth,35564051.481440015
2023-06-19,US,New Envelope,35024854.0
2023-06-19,US,RTIS,74848597.0
2023-06-19,US,Refresh,68732511.0
2023-06-19,US,auth,36727587.696079992
2023-06-20,US,New Envelope,35338694.0
2023-06-20,US,RTIS,76631619.0
2023-06-20,US,Refresh,68785656.0
2023-06-20,US,auth,36917668.054480016
2023-06-21,US,New Envelope,33768631.0
2023-06-21,US,RTIS,76247927.0
2023-06-21,US,Refresh,68847458.0
2023-06-21,US,auth,36034953.454160027
2023-06-22,US,New Envelope,33847937.0
2023-06-22,US,RTIS,73245461.0
2023-06-22,US,Refresh,68270650.0
2023-06-22,US,auth,35946830.152720012
2023-06-23,US,New Envelope,33180635.0
2023-06-23,US,RTIS,69769763.0
2023-06-23,US,Refresh,68271715.0
2023-06-23,US,auth,35559201.648880005
2023-06-24,US,New Envelope,34910516.0
2023-06-24,US,RTIS,60451515.0
2023-06-24,US,Refresh,68172652.0
2023-06-24,US,auth,36524461.852960005
2023-06-25,US,New Envelope,34318679.0
2023-06-25,US,RTIS,60294111.0
2023-06-25,US,Refresh,74426177.0
2023-06-25,US,auth,37693161.90735998
2023-06-26,US,New Envelope,37081628.0
2023-06-26,US,RTIS,69667069.0
2023-06-26,US,Refresh,67127584.0
2023-06-26,US,auth,37525705.22248
2023-06-27,US,New Envelope,34846255.0
2023-06-27,US,RTIS,69327624.0
2023-06-27,US,Refresh,70665809.0
2023-06-27,US,auth,37089990.789440043
2023-06-28,US,New Envelope,33247370.0
2023-06-28,US,RTIS,68499095.0
2023-06-28,US,Refresh,72107934.0
2023-06-28,US,auth,36521887.371280015
2023-06-29,US,New Envelope,37035208.0
2023-06-29,US,RTIS,67362344.0
2023-06-29,US,Refresh,73095192.0
2023-06-29,US,auth,38934412.890800022
2023-06-30,US,New Envelope,34351644.0
2023-06-30,US,RTIS,62908767.0
2023-06-30,US,Refresh,70494541.0
2023-06-30,US,auth,36765370.122960038
2023-07-01,US,New Envelope,32671079.0
2023-07-01,US,RTIS,56861318.0
2023-07-01,US,Refresh,70421998.0
2023-07-01,US,auth,35779818.808960021
2023-07-02,US,New Envelope,35189164.0
2023-07-02,US,RTIS,59646933.0
2023-07-02,US,Refresh,71721644.0
2023-07-02,US,auth,37542611.754559986
2023-07-03,US,New Envelope,36326506.0
2023-07-03,US,RTIS,64353793.0
2023-07-03,US,Refresh,72306821.0
2023-07-03,US,auth,38333682.533839993
2023-07-04,US,New Envelope,33644503.0
2023-07-04,US,RTIS,61432945.0
2023-07-04,US,Refresh,76664275.0
2023-07-04,US,auth,37837910.656160019
2023-07-05,US,New Envelope,35193822.0
2023-07-05,US,RTIS,64449195.0
2023-07-05,US,Refresh,71604931.0
2023-07-05,US,auth,37517414.34936
2023-07-06,US,New Envelope,39613461.0
2023-07-06,US,RTIS,66911509.0
2023-07-06,US,Refresh,80965776.0
2023-07-06,US,auth,42301200.726239994
2023-07-07,US,New Envelope,45628322.0
2023-07-07,US,RTIS,63848313.0
2023-07-07,US,Refresh,75408711.0
2023-07-07,US,auth,44411123.538160026
2023-07-08,US,New Envelope,43404245.0
2023-07-08,US,RTIS,58126953.0
2023-07-08,US,Refresh,76665481.0
2023-07-08,US,auth,43434531.869200066
2023-07-09,US,New Envelope,44994614.0
2023-07-09,US,RTIS,59893819.0
2023-07-09,US,Refresh,80123228.0
2023-07-09,US,auth,45183025.029760011
2023-07-10,US,New Envelope,46283292.0
2023-07-10,US,RTIS,67036595.0
2023-07-10,US,Refresh,78511302.0
2023-07-10,US,auth,45533523.900240026
2023-07-11,US,New Envelope,44694172.0
2023-07-11,US,RTIS,68021392.0
2023-07-11,US,Refresh,74118706.0
2023-07-11,US,auth,43563926.682560049
2023-07-12,US,New Envelope,41242719.0
2023-07-12,US,RTIS,68523256.0
2023-07-12,US,Refresh,73717279.0
2023-07-12,US,auth,41492030.312640041
2023-07-13,US,New Envelope,41331193.0
2023-07-13,US,RTIS,66818133.0
2023-07-13,US,Refresh,71810996.0
2023-07-13,US,auth,41090362.403360069
2023-07-14,US,New Envelope,42091239.0
2023-07-14,US,RTIS,63687305.0
2023-07-14,US,Refresh,72501121.0
2023-07-14,US,auth,41684433.657600045
2023-07-15,US,New Envelope,41663531.0
2023-07-15,US,RTIS,57624570.0
2023-07-15,US,Refresh,72078156.0
2023-07-15,US,auth,41335016.857360065
2023-07-16,US,New Envelope,43131287.0
2023-07-16,US,RTIS,60454287.0
2023-07-16,US,Refresh,75268768.0
2023-07-16,US,auth,42949117.57912004
2023-07-17,US,New Envelope,43176365.0
2023-07-17,US,RTIS,66743056.0
2023-07-17,US,Refresh,76061955.0
2023-07-17,US,auth,43164671.427760035
2023-07-18,US,New Envelope,41315150.0
2023-07-18,US,RTIS,66622467.0
2023-07-18,US,Refresh,75745091.0
2023-07-18,US,auth,42017500.172560029
2023-07-19,US,New Envelope,40231342.0
2023-07-19,US,RTIS,65836384.0
2023-07-19,US,Refresh,72986577.0
2023-07-19,US,auth,40737631.990880005
2023-07-20,US,New Envelope,40651084.0
2023-07-20,US,RTIS,64980913.0
2023-07-20,US,Refresh,74024683.0
2023-07-20,US,auth,41231880.158240013
2023-07-21,US,New Envelope,42798264.0
2023-07-21,US,RTIS,63070098.0
2023-07-21,US,Refresh,73143295.0
2023-07-21,US,auth,42243898.66008
2023-07-22,US,New Envelope,40280623.0
2023-07-22,US,RTIS,56078761.0
2023-07-22,US,Refresh,73407854.0
2023-07-22,US,auth,40860277.960400023
2023-07-23,US,New Envelope,41293307.0
2023-07-23,US,RTIS,57410296.0
2023-07-23,US,Refresh,77846496.0
2023-07-23,US,auth,42514381.296160005
2023-07-24,US,New Envelope,41512203.0
2023-07-24,US,RTIS,66183797.0
2023-07-24,US,Refresh,77526695.0
2023-07-24,US,auth,42561197.436000004
2023-07-25,US,New Envelope,39204993.0
2023-07-25,US,RTIS,66581891.0
2023-07-25,US,Refresh,76134715.0
2023-07-25,US,auth,40902281.779680073
2023-07-26,US,New Envelope,44319896.0
2023-07-26,US,RTIS,67303851.0
2023-07-26,US,Refresh,74961419.0
2023-07-26,US,auth,43556766.555999979
2023-07-27,US,New Envelope,42565332.0
2023-07-27,US,RTIS,65861194.0
2023-07-27,US,Refresh,71343820.0
2023-07-27,US,auth,41688439.998480037
2023-07-28,US,New Envelope,33641655.0
2023-07-28,US,RTIS,63549206.0
2023-07-28,US,Refresh,66951170.0
2023-07-28,US,auth,35510083.58736
2023-07-29,US,New Envelope,34189355.0
2023-07-29,US,RTIS,58307803.0
2023-07-29,US,Refresh,67132935.0
2023-07-29,US,auth,35864651.957200021
2023-07-30,US,New Envelope,35240245.0
2023-07-30,US,RTIS,59523361.0
2023-07-30,US,Refresh,70335910.0
2023-07-30,US,auth,37243426.04624
2023-07-31,US,New Envelope,35493474.0
2023-07-31,US,RTIS,69669428.0
2023-07-31,US,Refresh,71082797.0
2023-07-31,US,auth,37566801.95736
2023-08-01,US,New Envelope,35207000.0
2023-08-01,US,RTIS,68637906.0
2023-08-01,US,Refresh,68009316.0
2023-08-01,US,auth,36660391.97152
2023-08-02,US,New Envelope,34425702.0
2023-08-02,US,RTIS,67369766.0
2023-08-02,US,Refresh,67744871.0
2023-08-02,US,auth,36152679.940079987
2023-08-03,US,New Envelope,34681174.0
2023-08-03,US,RTIS,66529854.0
2023-08-03,US,Refresh,67955369.0
2023-08-03,US,auth,36353179.808480009
2023-08-04,US,New Envelope,34487490.0
2023-08-04,US,RTIS,65728174.0
2023-08-04,US,Refresh,67849407.0
2023-08-04,US,auth,36210204.8808
2023-08-05,US,New Envelope,34146833.0
2023-08-05,US,RTIS,59273046.0
2023-08-05,US,Refresh,68921050.0
2023-08-05,US,auth,36269083.39456
2023-08-06,US,New Envelope,35037043.0
2023-08-06,US,RTIS,62402498.0
2023-08-06,US,Refresh,72392530.0
2023-08-06,US,auth,37619292.910160013
2023-08-07,US,New Envelope,36244571.0
2023-08-07,US,RTIS,69502404.0
2023-08-07,US,Refresh,71207872.0
2023-08-07,US,auth,38027426.430639982
2023-08-08,US,New Envelope,34806986.0
2023-08-08,US,RTIS,69311903.0
2023-08-08,US,Refresh,70837542.0
2023-08-08,US,auth,37109662.52008003
2023-08-09,US,New Envelope,35155553.0
2023-08-09,US,RTIS,69848325.0
2023-08-09,US,Refresh,69944733.0
2023-08-09,US,auth,37098656.639679983
2023-08-10,US,New Envelope,34382454.0
2023-08-10,US,RTIS,69762221.0
2023-08-10,US,Refresh,69640376.0
2023-08-10,US,auth,36586799.429520018
2023-08-11,US,New Envelope,34366124.0
2023-08-11,US,RTIS,65544638.0
2023-08-11,US,Refresh,67921613.0
2023-08-11,US,auth,36157395.238240011
2023-08-12,US,New Envelope,33462041.0
2023-08-12,US,RTIS,59582549.0
2023-08-12,US,Refresh,71878326.0
2023-08-12,US,auth,36586644.514000013
2023-08-13,US,New Envelope,36597397.0
2023-08-13,US,RTIS,61847581.0
2023-08-13,US,Refresh,72984277.0
2023-08-13,US,auth,38656428.021919996
2023-08-14,US,New Envelope,34670315.0
2023-08-14,US,RTIS,70451601.0
2023-08-14,US,Refresh,73601642.0
2023-08-14,US,auth,37698624.321279995
2023-08-15,US,New Envelope,36127288.0
2023-08-15,US,RTIS,69852427.0
2023-08-15,US,Refresh,70897425.0
2023-08-15,US,auth,37870709.616079986
2023-08-16,US,New Envelope,34035424.0
2023-08-16,US,RTIS,69702277.0
2023-08-16,US,Refresh,68586236.0
2023-08-16,US,auth,36117489.371120006
2023-08-17,US,New Envelope,35561419.0
2023-08-17,US,RTIS,69409293.0
2023-08-17,US,Refresh,69600750.0
2023-08-17,US,auth,37240055.1056
2023-08-18,US,New Envelope,34902968.0
2023-08-18,US,RTIS,66356469.0
2023-08-18,US,Refresh,68762809.0
2023-08-18,US,auth,36654483.84424
2023-08-19,US,New Envelope,34142562.0
2023-08-19,US,RTIS,61054521.0
2023-08-19,US,Refresh,70461763.0
2023-08-19,US,auth,36624001.254240029
2023-08-20,US,New Envelope,35579823.0
2023-08-20,US,RTIS,65235782.0
2023-08-20,US,Refresh,75047343.0
2023-08-20,US,auth,38555492.301360011
2023-08-21,US,New Envelope,36511345.0
2023-08-21,US,RTIS,73453945.0
2023-08-21,US,Refresh,74179839.0
2023-08-21,US,auth,38879388.46447999
2023-08-22,US,New Envelope,34863905.0
2023-08-22,US,RTIS,71786261.0
2023-08-22,US,Refresh,72181395.0
2023-08-22,US,auth,37451768.95096
2023-08-23,US,New Envelope,35604475.0
2023-08-23,US,RTIS,72276845.0
2023-08-23,US,Refresh,72592882.0
2023-08-23,US,auth,37979454.26216
2023-08-24,US,New Envelope,35152896.0
2023-08-24,US,RTIS,71739952.0
2023-08-24,US,Refresh,71412840.0
2023-08-24,US,auth,37441323.671520017
2023-08-25,US,New Envelope,34364129.0
2023-08-25,US,RTIS,70831789.0
2023-08-25,US,Refresh,68968326.0
2023-08-25,US,auth,36394702.396480016
2023-08-26,US,New Envelope,34521527.0
2023-08-26,US,RTIS,63502935.0
2023-08-26,US,Refresh,71291566.0
2023-08-26,US,auth,37039417.72
2023-08-27,US,New Envelope,35786540.0
2023-08-27,US,RTIS,64358794.0
2023-08-27,US,Refresh,74886192.0
2023-08-27,US,auth,38634310.96696002
2023-08-28,US,New Envelope,35605420.0
2023-08-28,US,RTIS,74095618.0
2023-08-28,US,Refresh,74342264.0
2023-08-28,US,auth,38398587.359120078
2023-08-29,US,New Envelope,35971041.0
2023-08-29,US,RTIS,74151513.0
2023-08-29,US,Refresh,70667482.0
2023-08-29,US,auth,37736163.461760029
2023-08-30,US,New Envelope,35824220.0
2023-08-30,US,RTIS,73338247.0
2023-08-30,US,Refresh,73324045.0
2023-08-30,US,auth,38292664.831600063
2023-08-31,US,New Envelope,34707334.0
2023-08-31,US,RTIS,70621147.0
2023-08-31,US,Refresh,69235108.0
2023-08-31,US,auth,36673512.00224001
2023-09-01,US,New Envelope,34208545.0
2023-09-01,US,RTIS,67691644.0
2023-09-01,US,Refresh,67675077.0
2023-09-01,US,auth,36006006.46184
2023-09-02,US,New Envelope,34105044.0
2023-09-02,US,RTIS,62416395.0
2023-09-02,US,Refresh,70542874.0
2023-09-02,US,auth,36631654.566480011
2023-09-03,US,New Envelope,34991257.0
2023-09-03,US,RTIS,64006280.0
2023-09-03,US,Refresh,76537922.0
2023-09-03,US,auth,38584344.859999992
2023-09-04,US,New Envelope,36975391.0
2023-09-04,US,RTIS,69321317.0
2023-09-04,US,Refresh,82224706.0
2023-09-04,US,auth,41086597.056079991
2023-09-05,US,New Envelope,36408414.0
2023-09-05,US,RTIS,71728008.0
2023-09-05,US,Refresh,80075927.0
2023-09-05,US,auth,40245284.152080007
2023-09-06,US,New Envelope,36791358.0
2023-09-06,US,RTIS,73154483.0
2023-09-06,US,Refresh,76504115.0
2023-09-06,US,auth,39610496.003520027
2023-09-07,US,New Envelope,37749134.0
2023-09-07,US,RTIS,72869805.0
2023-09-07,US,Refresh,76098680.0
2023-09-07,US,auth,40052475.978880011
2023-09-08,US,New Envelope,35089336.0
2023-09-08,US,RTIS,69923328.0
2023-09-08,US,Refresh,72404246.0
2023-09-08,US,auth,37636845.260000043
2023-09-09,US,New Envelope,35187508.0
2023-09-09,US,RTIS,62803007.0
2023-09-09,US,Refresh,75558208.0
2023-09-09,US,auth,38446502.682320036
2023-09-10,US,New Envelope,36733553.0
2023-09-10,US,RTIS,66559003.0
2023-09-10,US,Refresh,78744482.0
2023-09-10,US,auth,40114236.485440008
2023-09-11,US,New Envelope,35510734.0
2023-09-11,US,RTIS,74625041.0
2023-09-11,US,Refresh,77665659.0
2023-09-11,US,auth,39166915.733839989
2023-09-12,US,New Envelope,36126881.0
2023-09-12,US,RTIS,74743860.0
2023-09-12,US,Refresh,74893014.0
2023-09-12,US,auth,38827513.079440027
2023-09-13,US,New Envelope,35347980.0
2023-09-13,US,RTIS,74264393.0
2023-09-13,US,Refresh,81149131.0
2023-09-13,US,auth,39896121.832079977
2023-09-14,US,New Envelope,34993438.0
2023-09-14,US,RTIS,72707939.0
2023-09-14,US,Refresh,99635147.0
2023-09-14,US,auth,44133413.498720042
2023-09-15,US,New Envelope,35105975.0
2023-09-15,US,RTIS,68869410.0
2023-09-15,US,Refresh,94313590.0
2023-09-15,US,auth,42915355.344160028
2023-09-16,US,New Envelope,34205618.0
2023-09-16,US,RTIS,61700077.0
2023-09-16,US,Refresh,94548903.0
2023-09-16,US,auth,42452449.813839994
2023-09-17,US,New Envelope,34630318.0
2023-09-17,US,RTIS,64351678.0
2023-09-17,US,Refresh,100208281.0
2023-09-17,US,auth,44060997.151520021
2023-09-18,US,New Envelope,36340338.0
2023-09-18,US,RTIS,73939552.0
2023-09-18,US,Refresh,99175623.0
2023-09-18,US,auth,44792078.73311998
2023-09-19,US,New Envelope,34439066.0
2023-09-19,US,RTIS,72607626.0
2023-09-19,US,Refresh,92044216.0
2023-09-19,US,auth,41987240.875599995
2023-09-20,US,New Envelope,34937563.0
2023-09-20,US,RTIS,70933103.0
2023-09-20,US,Refresh,97609679.0
2023-09-20,US,auth,43611777.198079988
2023-09-21,US,New Envelope,34513011.0
2023-09-21,US,RTIS,70616064.0
2023-09-21,US,Refresh,98813076.0
2023-09-21,US,auth,43661121.63816002
2023-09-22,US,New Envelope,33598296.0
2023-09-22,US,RTIS,68254233.0
2023-09-22,US,Refresh,96110767.0
2023-09-22,US,auth,42481801.477680035
